evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
ev_t4_finance_palma2007_01,palma_2007,agroforestry,agroforestry__planted_silvoarable,finance_credit_access,"{""direction"": ""capital access constraint limits SAF adoption""}","{""region"": ""Europe""}",structural_suitability,scoping_candidate,primary_measured,practice_technology,,medium,"Further research is needed to refine the approach presented here. For example, the financial analysis assumed that farmers would have access to capital that could be used for establishing SAF plantations, but lack of such access could limit SAF, especially in poorer areas of Europe.",8,false,access to capital,,,"[dropped 2026-09-18 by peetmate; reason:other; note:this is neither used in suitability analysis nor measured in any quantitative or qualitative way, it is a reflection and assumption that relates to something they think could be important but they do not know at present. Therefore we should reject this as the evidence is not strong enough, used or first (or even second) hand.]",page,,,,,,,dropped,2026-06-18.section-scope
ev_T4_precip_seja2022_1,seja_2022,agroforestry,agroforestry__planted_silvoarable,annual_precipitation,"{""abs_min"": 821, ""abs_max"": 1505, ""unit"": ""mm/year""}","{""location"": ""Uluguru Mountain northern slope, Morogoro, Tanzania"", ""elevation_m"": ""495-1750""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,low,"minimum and maximum annual rainfall of 821 mm and 1505 mm respectively (Ernest et al., 2017).",5,false,annual rainfall,,,"[VERIFY-FLAG scope: study_site — Quote describes the study area's observed climate ('The area has ... minimum and maximum annual rainfall of 821 mm and 1505 mm'), a site-cha] Ernest et al., 2017",page,,,The study area is located at the northern slope of Uluguru mountain,5,Rainfall was one of the six AHP criteria used to evaluate agroforestry land use suitability,11,,2026-06-18.section-scope
ev_T4_temp_seja2022_1,seja_2022,agroforestry,agroforestry__planted_silvoarable,mean_annual_temperature,"{""abs_min"": 16, ""abs_max"": 33, ""unit"": ""°C""}","{""location"": ""Uluguru Mountain northern slope, Morogoro, Tanzania""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,low,"The area has average minimum and maximum temperature of 16˚C and 33˚C respectively with minimum and maximum annual rainfall of 821 mm and 1505 mm respectively (Ernest et al., 2017).",5,false,temperature,,,"[VERIFY-FLAG scope: study_site — Same site-description sentence giving the area's average min/max temperature (16-33C) and rainfall — study-site characteristics, not a suita] Ernest et al., 2017",page,,,,,Temperature was one of the six AHP criteria used to evaluate agroforestry land use suitability,11,,2026-06-18.section-scope
ev_T4_slope_seja2022_1,seja_2022,agroforestry,agroforestry__planted_silvoarable,slope,"{""abs_min"": 8, ""abs_max"": 72, ""unit"": ""%""}","{""location"": ""Uluguru Mountain, Morogoro, Tanzania"", ""note"": ""Five land mapping units; agroforestry most suitable LU2-LU4 (12-38%)""}",structural_suitability,literature_relationship,table,practice_technology,,medium,"Slope 
8% - 12% 
12% - 20% 
20% - 28% 
28% - 38% 
38% - 72%",11,true,Slope,,,"[query 2026-09-18 by peetmate; reason:other; note:I find it hard to understand this methodology, the slope is for different Land Use units they have identified, but the rationale for their selection is unclear, this may not represent the full potential for AF and the 8% min slope is a red flag. However the 72% upper bound is interesting too, although perhaps totally unfeasible. This is borderline.] [reviewed 2026-06-22 by peetmate; reason:other; note:I find it hard to understand this methodology, the slope is for different Land Use units they have identified, but the rationale for their selection is unclear, this may not represent the full potential for AF and the 8% min slope is a red flag. However the 72% upper bound is interesting too, although perhaps totally unfeasible. This is borderline.]",page,,,,,Slope was one of the six AHP criteria used to evaluate agroforestry suitability; ranges per land unit presented in Table 5,11,,
ev_T4_precip_seja2022_2,seja_2022,agroforestry,agroforestry__planted_silvoarable,annual_precipitation,"{""abs_min"": 770, ""abs_max"": 1111, ""unit"": ""mm""}","{""location"": ""Uluguru Mountain, Morogoro, Tanzania"", ""note"": ""By land unit LU1-LU5; agroforestry mainly LU2-LU4 (770-953 mm)""}",structural_suitability,literature_relationship,table,practice_technology,,low,"Rainfall 
770 - 886 mm 
770 - 886 mm 
886 - 953 mm 
886 - 953 mm 
1023 - 1111 mm",11,false,Rainfall,,,[VERIFY-FLAG mismatch: unit encoded as mm/year but quote only says 'mm'; annual context is from paper not this quote snippet],page,,,,,Rainfall was an AHP criterion for evaluating agroforestry land use suitability by land unit,11,,
ev_T4_temp_seja2022_2,seja_2022,agroforestry,agroforestry__planted_silvoarable,mean_annual_temperature,"{""abs_min"": 16.2, ""abs_max"": 21.3, ""unit"": ""°C""}","{""location"": ""Uluguru Mountain, Morogoro, Tanzania"", ""note"": ""By land unit LU1-LU5; agroforestry mainly LU2-LU4 (16.2-19.1°C)""}",structural_suitability,literature_relationship,table,practice_technology,,medium,"Temperature 17.9˚C - 21.3˚C 
17.9˚C - 19.1˚C 
16.2˚C - 17.8˚C 
16.2˚C - 17.8˚C 
16.2˚C - 17.8˚C",11,false,Temperature,,,"[dropped 2026-09-18 by peetmate; reason:off_scope; note:I don't think this directly relates to agroforestry suitability, I think these are just zones for potential agroforestry implementation that are being described.]",page,,,,,Temperature was an AHP criterion for evaluating agroforestry land use suitability by land unit,11,dropped,
ev_T4_landcover_seja2022_1,seja_2022,agroforestry,agroforestry__planted_silvoarable,land_cover,"{""threshold"": 4.49, ""unit"": ""% suitability area, LU1 (slope 8-12%)""}","{""land_unit"": ""LU1"", ""elevation_m"": ""499-702"", ""slope_pct"": ""8-12"", ""method"": ""AHP+GIS weighted overlay""}",structural_suitability,literature_relationship,modelled,practice_technology,,low,"The ratios of suitability on this Land map unit for settlement, conservation agriculture, agroforestry and forest were 45.74%, 49.78%, 4.49% and 0%.",12,false,compatible land use allocation,,,[dropped 2026-09-18 by peetmate],page,,,,,"AHP-weighted overlay of slope, temperature, rainfall, soil, SMI, LST criteria for agroforestry suitability by land unit",12,dropped,
ev_T4_landcover_seja2022_2,seja_2022,agroforestry,agroforestry__planted_silvoarable,land_cover,"{""threshold"": 46.42, ""unit"": ""% suitability area, LU2 (slope 12-20%)""}","{""land_unit"": ""LU2"", ""elevation_m"": ""702-882"", ""slope_pct"": ""12-20"", ""method"": ""AHP+GIS weighted overlay""}",structural_suitability,literature_relationship,modelled,practice_technology,,low,"the compatible land use allocation on land map unit 2 produced the ratio of
6.87%, 46.29%, 46.42% and 0.41% of coverage for settlement, conservation agri-
culture, agroforestry and forest respectively.",12,false,compatible land use allocation,,,[VERIFY-FLAG mismatch: unit label includes elevation range '702-882 m' which is not in this quote; smuggled from another table/row] [AUTO-QUARANTINE off_scope:allocation_result],page,,,,,"AHP-weighted overlay of slope, temperature, rainfall, soil, SMI, LST criteria for agroforestry suitability by land unit",12,dropped,
ev_T4_landcover_seja2022_3,seja_2022,agroforestry,agroforestry__planted_silvoarable,land_cover,"{""threshold"": 11.32, ""unit"": ""% suitability area, LU3 (slope 20-28%)""}","{""land_unit"": ""LU3"", ""elevation_m"": ""882-1094"", ""slope_pct"": ""20-28"", ""method"": ""AHP+GIS weighted overlay""}",structural_suitability,literature_relationship,modelled,practice_technology,,low,"a pro-
posed land use with area coverage of 0.67%, 84.46%, 11.32% and 3.54% for set-
tlement, conservation agriculture, agroforestry and forest respectively.",12,false,compatible land use allocation,,,[VERIFY-FLAG mismatch: unit label includes elevation range '882-1094 m' which is not in this quote; smuggled from another table/row],page,,,,,"AHP-weighted overlay of slope, temperature, rainfall, soil, SMI, LST criteria for agroforestry suitability by land unit",12,,
ev_T4_landcover_seja2022_4,seja_2022,agroforestry,agroforestry__planted_silvoarable,land_cover,"{""threshold"": 3.83, ""unit"": ""% suitability area, LU4 (slope 28-38%)""}","{""land_unit"": ""LU4"", ""elevation_m"": ""1094-1341"", ""slope_pct"": ""28-38"", ""method"": ""AHP+GIS weighted overlay""}",structural_suitability,literature_relationship,modelled,practice_technology,,low,"compatible land use area coverage dis-
tribution ratio of 4.34%, 10.11%, 3.83% and 81.72% for settlement, conservation
agriculture, agroforestry and forest respectively.",13,false,compatible land use allocation,,,[VERIFY-FLAG mismatch: unit label includes elevation range '1094-1341 m' which is not in this quote; smuggled from another table/row],page,,,,,"AHP-weighted overlay of slope, temperature, rainfall, soil, SMI, LST criteria for agroforestry suitability by land unit",13,,
ev_T4_landcover_seja2022_5,seja_2022,agroforestry,agroforestry__planted_silvoarable,land_cover,"{""threshold"": 6.27, ""unit"": ""% suitability area, LU5 (slope 38-72%)""}","{""land_unit"": ""LU5"", ""elevation_m"": ""1341-1772"", ""slope_pct"": ""38-72"", ""method"": ""AHP+GIS weighted overlay""}",structural_suitability,literature_relationship,modelled,practice_technology,,low,"compatible land use distribution ratio on this land map unit obtained
through AHP is 0.47%, 5.70%, 6.27% and 87.55% for settlement, conservation
agriculture, agroforestry and forest respectively.",13,false,compatible land use allocation,,,[VERIFY-FLAG mismatch: unit label includes elevation range '1341-1772 m' which is not in this quote; smuggled from another table/row] [AUTO-QUARANTINE off_scope:allocation_result],page,,,,,"AHP-weighted overlay of slope, temperature, rainfall, soil, SMI, LST criteria for agroforestry suitability by land unit",13,dropped,
ev_T4_tenure_singh24_1,singh_2024,agroforestry,agroforestry__planted_silvoarable,tenure_security,"{""direction"": ""positive"", ""note"": ""insecure tenure reduces long-term tree investment""}",,operational_risk,scoping_candidate,cited_secondary,practice_technology,,medium,"Land tenure: Lack of land ownership 
deeds in SSA disincentivizes smallholders 
from making long-term investments in 
trees [8].",2,true,land tenure security,,,[query 2026-09-18 by peetmate; reason:other; note:is this T4 or T3 risk/enabling factors and next steps?] [reviewed 2026-06-22 by peetmate; reason:other; note:is this T4 or T3 risk/enabling factors and next steps?] Abdulai AN et al. (ref [8]),page,,,,,,,,
ev_T4_market_singh24_1,singh_2024,agroforestry,agroforestry__planted_silvoarable,market_value_chain,"{""direction"": ""positive"", ""note"": ""weak market linkages constrain agroforestry adoption""}",,operational_risk,scoping_candidate,cited_secondary,practice_technology,,medium,"Markets: Weak linkages with input and 
output markets hampers ability to procure 
material as well as process and sell value-
added agroforestry products [7].",2,true,market access / value-chain linkages,,,"[query 2026-09-18 by peetmate; reason:other; note:T4 or T3/next steps?
must be linked to source [7]] ] ] ] ] ] ] ] ] [reviewed 2026-06-22 by peetmate; reason:other; note:T4 or T3/next steps?
must be linked to source [7]] Pham TT et al. (ref [7])",page,,,,,,,,
ev_T4_extgov_singh24_1,singh_2024,agroforestry,agroforestry__planted_silvoarable,extension_governance,"{""direction"": ""positive"", ""note"": ""inadequate extension reduces agroforestry skills and adoption""}",,operational_risk,scoping_candidate,cited_secondary,practice_technology,,medium,"Technical skills: Inadequate knowledge 
on good agroforestry practices related to 
species selection, design, management 
etc. due to lack of extension restricts 
farmer skills [9].",2,true,extension / technical knowledge access,,,[query 2026-09-18 by peetmate; reason:other; note:is this T4 or T3 risk/enabling factors and next steps?] [reviewed 2026-06-22 by peetmate; reason:other; note:is this T4 or T3 risk/enabling factors and next steps?] Dumont AM et al. (ref [9]),page,,,,,,,,
ev_t4_slope_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,slope,"{""importance_pct"": 53, ""cluster"": ""N1"", ""unit"": ""% importance (method not stated in quote)"", ""note"": ""RF label removed — not supported by this quote; requires a quote explicitly naming the importance method""}","{""method"": ""Random Forest"", ""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil"", ""enterprise_scale"": ""small""}",structural_suitability,ml_importance,figure_read,practice_technology,,low,"among the three initial attributes (N1), slope has the highest importance (53 %), followed by lithology (25 %) and soil classes (22 %)",4,false,slope,,SRTM USGS/SRTMGL1_003 30m,"[VERIFY-FLAG mismatch: Unit label '% RF importance' smuggles 'RF' (Random Forest) which is not stated in the quote. Quote says only 'importance (53%)'; the method generating that importance score is not identified in this quote. All numeric values (53, N1) are correct.]",page,,,,,,,,
ev_t4_slope_sper24_2,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,slope,,"{""location"": ""Minas Gerais, Brazil""}",structural_suitability,scoping_candidate,cited_secondary,practice_technology,,medium,"Slope, on the other hand, is related to soil depth and conditions greater susceptibility to erosion and limits land use practices",6,false,slope,,,"[dropped 2026-09-18 by peetmate; reason:off_scope; note:general discussion point not clearly linked to agroforestry.] Everest et al., 2022",page,,,,,,,dropped,
ev_t4_precip_sper24_1,sperandio_2024,agroforestry,agroforestry__planted_silvoarable,annual_precipitation,"{""direction"": ""restricts"", ""after_climate_pct"": 48, ""unit"": ""% area suitable (watersheds)"", ""note"": ""baseline_pct removed — not stated in this quote; requires a separate evidence unit with a direct citation giving the pre-climate-filter baseline""}","{""method"": ""Random Forest"", ""system"": ""agrosilvopastoral"", ""location"": ""Minas Gerais, Brazil""}",structural_suitability,ml_importance,primary_measured,practice_technology,,low,Adding climate attributes (N2) reduced the suitable area to 48 % of the watersheds.,4,false,climatic attributes,,WorldClim/BioclimVars,[dropped 2026-09-18 by peetmate; reason:other; note:this just states 48% of an area was suitable. How is this useful?],page,,,,,,,dropped,
