evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
ev_t6_carbon_mitigation_potential_zomer14_5,zomer_2014,agroforestry,agroforestry__planted_silvoarable,carbon_sequestration,,"{""variable_type"": ""opportunity_space_variable"", ""effect_direction"": ""moderate_positive"", ""timescale_of_effect"": ""long_term"", ""conditionality"": ""regional variation — dry arid areas have less potential; humid regions show divergence from climate-expected levels in some cases"", ""scale"": ""global_with_regional_variation""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,medium,"Similarly, South and North America, West and Central Africa, Southeast Asia, and Australia/Pacific all rank above the global average for semi-humid to arid regions, while Central Asia, Russia, Europe, and South, East and West Asia have lower than expected biomass carbon. Thus, in many regions there is still potential for increasing biomass carbon on agricultural land.",3,false,potential for increasing biomass carbon on agricultural land — regional scope statement,,,[dropped 2026-08-06 by Namita-J; reason:off_scope] [dropped 2026-07-15 by Namita-J; reason:off_scope] [dropped 2026-07-02 by Namita-J; reason:off_scope],page,,,,,,,dropped,2026-06-18.section-scope
ev_t6_carbon_af_extent_livelihoods_zomer14_6,zomer_2014,agroforestry,agroforestry__planted_silvoarable,carbon_sequestration,"{""area_ha"": "">1e9"", ""people_dependent"": "">9e8"", ""unit"": ""count"", ""note"": ""no carbon claim in quote; variable should be 'agroforestry_livelihood_extent' or similar, not carbon_sequestration""}","{""variable_type"": ""opportunity_space_variable"", ""effect_direction"": ""strong_positive"", ""conditionality"": ""land with ≥10% tree cover on agricultural area in 2010 (FAO forest definition threshold)"", ""scale"": ""global"", ""note"": ""From figure caption; co-benefit framing — livelihoods context, not a direct carbon claim""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,low,these land-use types represent over 1 billion hectares of land and provide subsistence to more than 900 million people,6,false,agroforestry land >1 billion ha; 900 million people dependent — figure 1 caption,,,"[VERIFY-FLAG mismatch: variable=carbon_sequestration but quote contains no carbon value — it states land area (>1B ha) and people dependent (>900M). The relationship dict faithfully represents the quote's numbers, but the variable assignment is wrong; this unit should be tagged as a livelihoods/extent descriptor, not carbon_sequestration.]",page,,,,,,,,
ev_t6_soc_framing_zomer14_7,zomer_2014,agroforestry,agroforestry__planted_silvoarable,soil_organic_carbon,,"{""variable_type"": ""opportunity_space_variable"", ""effect_direction"": ""no_relationship"", ""note"": ""Framing statement — authors contest this view; the paper argues biomass C is underestimated, not that SOC is unimportant""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,medium,"While the importance of biomass carbon in forests (above and below ground) is widely recognized17–19, the biomass carbon pool on agricultural land is seen as arguably negligible compared to the soil organic carbon (SOC) pool20,21.",2,false,biomass carbon vs SOC pool framing statement,,,Lal 2004 (Science 304:1623) and Banwart et al. (SCOPE) cited as refs 20–21,page,,,,,,,,2026-06-18.section-scope
ev_t6_soc_tree_buildup_zomer14_8,zomer_2014,agroforestry,agroforestry__cross_family,soil_organic_carbon,,"{""variable_type"": ""opportunity_space_variable"", ""effect_direction"": ""moderate_positive"", ""timescale_of_effect"": ""long_term"", ""conditionality"": ""long-term tree retention on agricultural land required""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,medium,"Trees are relatively permanent, and their biomass contributes to building up SOC over the longer term",5,false,trees build SOC long-term discussion,,,"Cited refs 10, 11 in paper (general agroforestry carbon literature)",page,,,,,,,,
ev_t6_soc_af_corollary_zomer14_9,zomer_2014,agroforestry,agroforestry__planted_silvoarable,soil_organic_carbon,,"{""variable_type"": ""opportunity_space_variable"", ""effect_direction"": ""moderate_positive"", ""timescale_of_effect"": ""long_term"", ""conditionality"": ""tree cover presence in agroforestry systems; magnitude of SOC effect not quantified in this paper"", ""note"": ""Authors frame SOC as corollary benefit beyond the biomass carbon scope of this paper""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,medium,"facilitation of increased SOC by tree cover, as found within many agroforestry systems, should be highlighted as an important corollary benefit",5,false,SOC facilitation by agroforestry tree cover — corollary benefit statement,,,Cited ref 21 (Banwart et al.) in paper,page,,,,,,,,
ev_t6_foodsec_ahmad17_1,ahmad_2017,agroforestry,agroforestry__cross_family,food_security,,"{""country"": ""India""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,low,"Agroforestry has enormous potential for reducing the poverty, enhancing the livelihood, improving the food security and 
mitigating the climate change.",1,false,food security,,,general — applies cross-family,page,,,,,,,,
ev_t6_hhincome_ahmad17_1,ahmad_2017,agroforestry,agroforestry__planted_silvoarable,household_income,"{""opt_low"": 100000, ""unit"": ""INR/season/acre"", ""note"": ""USD equivalent ~1500 is approximate; primary stated unit is Indian Rupees; variable should be farmer_profit or similar, not household_income""}","{""country"": ""India"", ""district"": ""Palamu, Jharkhand""}",nbs_effect,literature_relationship,cited_secondary,crop_specific,,low,"a farmer can earn
a profit of at least 1/10 million Indian Rupees (roughly
1500 USD) per season from one acre of land.",14,false,income generated from one acre,Carica papaya,,"[VERIFY-FLAG mismatch: Variable labelled household_income but quote describes profit per acre per season, not household income; 1500 USD is explicitly ""rough"" conversion from 1/10 million INR (primary stated value) — encoding as a precise opt_low threshold misrepresents the source precision.] Mukesh 2012",page,,,,,,,,
ev_t3_erosion_ahmad17_1,ahmad_2017,agroforestry,agroforestry__cross_family,erosion_hazard,,"{""country"": ""India"", ""district"": ""Palamu, Jharkhand""}",climate_risk,scoping_candidate,primary_measured,practice_technology,,low,"low soil nutri-
ent, wetness, rainfall, steep slope and high elevation which 
provides the least favorable condition for the plant growth.",13,false,eroded sloppy land,,,[VERIFY-FLAG unsupported: Quote describes unfavorable conditions for plant growth; does not mention erosion or erosion hazard; relationship smuggles erosion framing not present in the quote.] general — applies cross-family,page,,,,,,,,
ev_t3_soilwater_ahmad17_1,ahmad_2017,agroforestry,agroforestry__cross_family,soil_water_retention,,"{""country"": ""India"", ""district"": ""Palamu, Jharkhand""}",climate_risk,scoping_candidate,primary_measured,practice_technology,,medium,"Soil and 
water conservation structure should be made in flow of 
seasonal rivers to tap the monsoon rain water which will 
not only enhance soil moisture after monsoon season but 
also provide the opportunity to harness agroforestry crops 
for longer duration.",11,true,soil moisture / water conservation,,,[reviewed 2026-08-06 by Namita-J; reason:confirmed_pass] [reviewed 2026-07-15 by Namita-J; reason:confirmed_pass] [reviewed 2026-07-02 by Namita-J; reason:confirmed_pass] general — applies cross-family,page,,,,,,,,
ev_T3_erosion_ahmad2018_1,ahmad_2018,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,"{""direction"": ""NDVI higher → erosion lower""}",,climate_risk,literature_relationship,cited_secondary,practice_technology,,medium,high value of NDVI reflects the lesser the erosion extent due to high vegetation vigour,6,false,erosion extent,,,Rey 2003; Duran et al. 2008,page,,,,,,,,
ev_T3_climateshock_ahmad2018_1,ahmad_2018,agroforestry,agroforestry__planted_silvoarable,climate_shock,"{""direction"": ""agroforestry reduces exposure to climate shocks""}",,climate_risk,scoping_candidate,cited_secondary,practice_technology,,low,"The agroforestry system and its potentiality are well proved to provide the sustainability in climatic change scenario, which can withstand the severe weather events such as floods, droughts, cyclones and hurricanes (NAP, 2014) by supporting the food security from the local to global level.",2,false,severe weather events,,,"NAP, 2014",page,,,,,,,,2026-06-18.section-scope
ev_T6_cropyield_ahmad2018_1,ahmad_2018,agroforestry,agroforestry__planted_silvoarable,crop_yield,"{""direction"": ""negative"", ""rice_pct_per_degC"": -3.2, ""maize_pct_per_degC"": -7.4, ""wheat_pct_per_degC"": -6.0, ""soybean_pct_per_degC"": -3.1}",,nbs_effect,literature_relationship,cited_secondary,crop_specific,,high,"In each degree-Celsius increase in mean temperature would, on average will decrease the yields of rice by 3.2%, maize by 7.4%, wheat yield by 6% and soybean by 3.1%",10,false,yields,"Oryza sativa, Zea mays, Triticum aestivum, Glycine max",,Zhao et al. 2017,page,,,,,,,,
ev_T6_foodsec_ahmad2018_1,ahmad_2018,agroforestry,agroforestry__planted_silvoarable,food_security,"{""direction"": ""climate change reduces food grain production""}",,nbs_effect,scoping_candidate,cited_secondary,practice_technology,,low,The climate change induced events had significantly reduced the food grain production of the agriculture crops,1,false,food grain production,,,Zhou et al. 2017,page,,,,,,,,
ev_t3_drght_ahmad2020_1,ahmad_2020,agroforestry,agroforestry__planted_silvoarable,drought_hazard,,"{""region"": ""South Asia""}",climate_risk,scoping_candidate,cited_secondary,practice_technology,,medium,"The majority of rural people/farmers of South Asian countries suffering from poverty (Thapa 2004) depend on monsoon rain for agriculture activity, whereas frequent flood, drought, and abrupt rainfall patterns (climate change impact) hinder their major occupation significantly resulting into crop failure (Carleton 2017).",7,false,drought and flood hazard,,,Carleton 2017,page,,,,,,,,2026-06-18.section-scope
ev_t3_clmshk_ahmad2020_1,ahmad_2020,agroforestry,agroforestry__planted_silvoarable,climate_shock,"{""low"": 0.53, ""high"": 1.4, ""unit"": ""deg_C"", ""note"": ""horizon_year removed — not stated in quote; requires separate evidence unit or expanded quote with explicit year""}","{""region"": ""South Asia""}",climate_risk,literature_relationship,modelled,practice_technology,,low,the temperature increase was found very significant in the whole of South Asia with a range of 0.53 to 1.40 °C,12,false,temperature increase anomaly 2030,,,[VERIFY-FLAG mismatch: horizon_year=2030 is not stated anywhere in the quote. Quote only says 'temperature increase... range of 0.53 to 1.40 °C' with no time horizon mentioned. Smuggled value.],page,,,,,,,,
ev_t3_soilwat_ahmad2020_1,ahmad_2020,agroforestry,agroforestry__planted_silvoarable,soil_water_retention,,"{""region"": ""South Asia""}",climate_risk,scoping_candidate,cited_secondary,practice_technology,,low,This approach will enhance land soil moisture for a longer span which will tremendously magnify the crop output,15,false,land soil moisture,,,Ahmad and Goparaju 2017,page,,,,,,,,
ev_t6_crpyld_ahmad2020_1,ahmad_2020,agroforestry,agroforestry__planted_silvoarable,crop_yield,"{""low"": 3.1, ""high"": 7.4, ""unit"": ""unspecified_per_degC"", ""direction"": ""negative"", ""note"": ""% numerator unit not stated in quote; claim is secondary — attributed to Zhao et al. 2017, not Ahmad 2020 original data""}","{""region"": ""South Asia""}",nbs_effect,literature_relationship,cited_secondary,practice_technology,,low,each degree rise of temperature will significantly reduce the average yield (3.1–7.4) in some of the important agricultural crops (Zhao et al. 2017),12,false,average yield reduction per degree temperature rise,,,"[VERIFY-FLAG mismatch: unit=pct_per_degC is not stated in the quote. Quote says 'reduce the average yield (3.1–7.4)' — no percentage symbol or explicit % unit appears. The per-degC denominator is implied, but the numerator unit (%) is smuggled. Additionally, the result is cited from Zhao et al. 2017, not Ahmad 2020 — this is a secondary claim, not original data from this source.] Zhao et al. 2017",page,,,,,,,,
ev_t6_foodsec_ahmad2020_1,ahmad_2020,agroforestry,agroforestry__planted_silvoarable,food_security,,"{""region"": ""South Asia""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,low,"Trees are an integral part of the sustainable farming practices that can withstand extreme weather events, pest risks, and optimize land and water productivity to achieve food, fuel, fodder and nutritional security",1,false,"food, fuel, fodder and nutritional security",,,,page,,,,,,,,
ev_t3_erosion_castle2025_1,castle_2025,agroforestry,agroforestry__cross_family,erosion_hazard,"{""dataset"": ""RUSLE-based GloSEM"", ""resolution_m"": 100, ""year"": 2019}",,climate_risk,literature_relationship,table,practice_technology,,high,"Soil erosion by water RUSLE-based GloSEM model [54] Estimates of soil displacement by water erosion for 2019, 100 m spatial resolution NRCS Conservation Practice Physical Effects Rating [55], varies by practice (see table S2)",7,false,Soil erosion by water,,,general — applies cross-family,page,,,,,,,,
ev_t3_erosion_castle2025_2,castle_2025,agroforestry,agroforestry__cross_family,erosion_hazard,"{""dataset"": ""Wind erodibility index (SSURGO)"", ""resolution_m"": 800}",,climate_risk,literature_relationship,table,practice_technology,,high,"Soil erosion by wind Wind erodibility index (SSURGO) [56] Susceptibility of non-crusted soils to be mobilized by wind, 800 m spatial resolution",7,false,Soil erosion by wind,,,general — applies cross-family,page,,,,,,,,
ev_t3_erosion_castle2025_3,castle_2025,agroforestry,agroforestry__cross_family,erosion_hazard,"{""direction"": ""positive"", ""proxy"": ""higher slope → higher erosion and runoff""}",,climate_risk,scoping_candidate,primary_measured,practice_technology,,medium,"riparian areas and areas with higher slopes, which are sub- ject to higher erosion and runoff that causes environ- mental damage.",12,false,Slope–erosion linkage,,,general — applies cross-family,page,,,,,,,,
ev_t3_runoff_castle2025_1,castle_2025,agroforestry,agroforestry__cross_family,runoff_reduction,"{""dataset"": ""EPA Nitrate Violation Index"", ""temporal_range"": ""2013–2017"", ""spatial_unit"": ""HUC12""}",,climate_risk,literature_relationship,table,practice_technology,,high,"Water quality EPA's Nitrate Violation Index [57, 58] Estimated probability of a groundwater and surface water nitrate violation using data from 2013–2017, HUC12 watershed polygons",7,false,Water quality — Nitrate Violation Index,,,[query 2026-07-17 by peetmate; reason:other; note:note the link to table S2 which strongly suggests we need to look in supplemental materials -  this should be something that discovery and extraction agents flag and try to obtain.] [query 2026-07-10 by peetmate; reason:other; note:note the link to table S2 which strongly suggests we need to look in supplemental materials -  this should be something that discovery and extraction agents flag and try to obtain.] [query 2026-07-10 by peetmate; reason:other; note:note the link to table S2 which strongly suggests we need to look in supplemental materials -  this should be something that discovery and extraction agents flag and try to obtain.] [query 2026-07-09 by peetmate; reason:other; note:note the link to table S2 which strongly suggests we need to look in supplemental materials -  this should be something that discovery and extraction agents flag and try to obtain.] [query 2026-07-09 by peetmate; reason:other; note:note the link to table S2 which strongly suggests we need to look in supplemental materials -  this should be something that discovery and extraction agents flag and try to obtain.] [query 2026-07-06 by peetmate; reason:other; note:note the link to table S2 which strongly suggests we need to look in supplemental materials -  this should be something that discovery and extraction agents flag and try to obtain.] general — applies cross-family,page,,,,,,,,
